node_id,longitude,latitude
30488,2.287068,48.8759257
30489,2.2823836,48.8567394
30490,2.282071,48.85656
30491,2.2817552,48.8563135
30492,2.2809781,48.8556533
30493,2.280921,48.8556048
30494,2.2808944,48.8555792
30495,2.2807708,48.8554637
30496,2.2807357,48.8554078
30497,2.2805911,48.855274
30498,2.2804144,48.8551414
30499,2.2799987,48.8549714
30500,2.2793102,48.8547411
30501,2.2786896,48.8544994
30502,2.2786707,48.8544919
30503,2.2786072,48.8544625
30504,2.278464,48.8544091
30505,2.2783901,48.8543799
30506,2.2783648,48.854368
30507,2.2830697,48.8572359
30508,2.2830425,48.8572562
30509,2.2827794,48.8574493
30510,2.4153869,48.8627589
30511,2.4153173,48.8628425
30512,2.4151514,48.8629748
30513,2.4150094,48.8630777
30514,2.4149018,48.8631424
30515,2.4148052,48.8632014
30516,2.4145646,48.8633408
30517,2.4145415,48.8633552
30518,2.4145097,48.863375
30519,2.4144577,48.8634068
30520,2.4144175,48.8634331
30521,2.4142194,48.863434
30522,2.4142612,48.8634078
30523,2.4143323,48.8633685
30524,2.4143423,48.863363
30525,2.4143644,48.8633492
30526,2.3614433,48.8845147
30527,2.3614354,48.8845548
30528,2.3614267,48.8845947
30529,2.3614036,48.8846964
30530,2.2911853,48.8716441
30531,2.2918111,48.8711465
30532,2.2918637,48.8711063
30533,2.2786326,48.8683594
30534,2.414244,48.8635323
30535,2.414085,48.8636289
30536,2.413886,48.8637466
30537,2.4138418,48.8637826
30538,2.3859762,48.8640427
30539,2.3859569,48.8640009
30540,2.3859452,48.8639708
30541,2.3856482,48.8632688
30542,2.3856376,48.8632455
30543,2.3856228,48.8632119
30544,2.3856002,48.8631627
30545,2.3989583,48.8367822
30546,2.3981354,48.8373845
30547,2.3981803,48.8499713
30548,2.398244,48.8497897
30549,2.3985314,48.8489692
30550,2.3985446,48.8489264
30551,2.3982776,48.8478271
30552,2.2634266,48.8554335
30553,2.264357,48.856889
30554,2.2632826,48.855313
30555,2.2632312,48.8552294
30556,2.2631144,48.8550491
30557,2.2629987,48.8548701
30558,2.2629441,48.854785
30559,2.2629306,48.8546633
30560,2.2630581,48.8547547
30561,2.2632234,48.8550118
30562,2.2634037,48.8552894
30563,2.2619498,48.8551584
30564,2.2620073,48.8551426
30565,2.2624278,48.855027
30566,2.2628868,48.854901
30567,2.2631171,48.8552634
30568,2.2622523,48.8555025
30569,2.262205,48.8555314
30570,2.2622062,48.8555655
30571,2.2634829,48.8575378
30572,2.2605588,48.8529765
30573,2.2606227,48.8529744
30574,2.2614786,48.8527223
30575,2.2616612,48.8526707
30576,2.2618853,48.8530352
30577,2.2617248,48.8530812
30578,2.2608504,48.8533319
30579,2.2607738,48.8533537
30580,2.2607999,48.8533954
30581,2.2614981,48.8544934
30582,2.2619082,48.8551284
30583,2.259428,48.8512421
30584,2.259696,48.851666
30585,2.2599627,48.8521012
30586,2.2602369,48.8525291
30587,2.2605163,48.8529474
30588,2.2606684,48.8474425
30589,2.2603824,48.8474293
30590,2.2600276,48.8475061
30591,2.2626578,48.8473536
30592,2.2620501,48.8475303
30593,2.2620387,48.8475336
30594,2.2661899,48.8491173
30595,2.2656661,48.8496543
30596,2.2655407,48.8497927
30597,2.265299,48.8500496
30598,2.2652638,48.8500944
30599,2.2652574,48.850115
30600,2.2670121,48.8507956
30601,2.2659033,48.8503955
30602,2.2665874,48.8497965
30603,2.2664314,48.8498385
30604,2.2663342,48.8498912
30605,2.2662608,48.8499562
30606,2.2647117,48.8489598
30607,2.2644413,48.8490862
30608,2.264206,48.8491339
30609,2.2638493,48.8491799
30610,2.2634607,48.8491991
30611,2.2630376,48.8492047
30612,2.2623347,48.8491969
30613,2.2620937,48.8491818
30614,2.2618604,48.8491454
30615,2.2616809,48.849081
30616,2.2613385,48.8488992
30617,2.2612696,48.848892
30618,2.2611895,48.848921
30619,2.2610479,48.8489995
30620,2.2647262,48.8488844
30621,2.2647192,48.8489095
30622,2.2623994,48.8517161
30623,2.2624169,48.8517174
30624,2.2624413,48.8517182
30625,2.2637413,48.8508634
30626,2.263482,48.8500598
30627,2.2634432,48.8500624
30628,2.2634045,48.8500591
30629,2.2633681,48.8500501
30630,2.2633357,48.8500357
30631,2.2633092,48.8500169
30632,2.26329,48.8499946
30633,2.2632774,48.8499614
30634,2.2632807,48.8499272
30635,2.2632997,48.8498954
30636,2.2633325,48.8498688
30637,2.263376,48.8498501
30638,2.2634261,48.849841
30639,2.2634791,48.8498424
30640,2.2635288,48.8498547
30641,2.2635703,48.8498764
30642,2.263613,48.8499371
30643,2.2636121,48.8499699
30644,2.2635966,48.8500011
30645,2.2635679,48.8500279
30646,2.2635286,48.8500481
30647,2.2626252,48.850208
30648,2.2620861,48.8503684
30649,2.2633388,48.8496026
30650,2.2632625,48.8494856
30651,2.2607564,48.8489328
30652,2.2608339,48.8489321
30653,2.2609193,48.8489313
30654,2.2647701,48.8490374
30655,2.2647699,48.8490927
30656,2.2647493,48.8491401
30657,2.264297,48.8496619
30658,2.2633451,48.8517263
30659,2.2636436,48.8518802
30660,2.2637692,48.8518718
30661,2.2875697,48.8698094
30662,2.28747,48.8694626
30663,2.2874669,48.8694517
30664,2.3666221,48.8775703
30665,2.3666669,48.8774814
30666,2.3669196,48.8773846
30667,2.3673135,48.8772315
30668,2.3676275,48.8771081
30669,2.3678821,48.8797058
30670,2.3680432,48.8798075
30671,2.3681196,48.879854
30672,2.3683624,48.8802097
30673,2.3687056,48.8806003
30674,2.3693556,48.8813696
30675,2.3695042,48.8815448
30676,2.3699552,48.881859
30677,2.3700442,48.881921
30678,2.3678156,48.8740228
30679,2.3678702,48.8740669
30680,2.3680147,48.8741809
30681,2.3675363,48.8744638
30682,2.3674205,48.8745296
30683,2.3670267,48.8747626
30684,2.3668885,48.8748422
30685,2.3668455,48.874867
30686,2.3668335,48.874874
30687,2.3668205,48.8748812
30688,2.3667833,48.8749025
30689,2.3451134,48.8694624
30690,2.2508719,48.899476
30691,2.2507928,48.8994181
30692,2.2506315,48.8993328
30693,2.2504706,48.8992704
30694,2.2502574,48.8992263
30695,2.2501494,48.8991873
30696,2.2500153,48.8991342
30697,2.2497327,48.8990191
30698,2.2494691,48.8988743
30699,2.2493766,48.8988417
30700,2.2492737,48.8988119
30701,2.2492053,48.8987921
30702,2.2489743,48.8986991
30703,2.2486256,48.8985867
30704,2.2484837,48.8985197
30705,2.2823908,48.860678
30706,2.2823492,48.8607218
30707,2.2823466,48.8607654
30708,2.2823614,48.860794
30709,2.2823837,48.860822
30710,2.282948,48.8612027
30711,2.2760729,48.868857
30712,2.2773057,48.868283
30713,2.2619832,48.8620041
30714,2.262057,48.8619972
30715,2.2626086,48.862167
30716,2.2633032,48.8623452
30717,2.2633894,48.8623658
30718,2.2637168,48.8624438
30719,2.2689015,48.8634846
30720,2.268912,48.8634957
30721,2.2689894,48.8635784
30722,2.269405,48.8640451
30723,2.2697113,48.8644137
30724,2.2698312,48.864556
30725,2.2704075,48.8652164
30726,2.2686439,48.8633507
30727,2.2686145,48.863332
30728,2.268433,48.8631767
30729,2.2680584,48.8627287
30730,2.2680075,48.8626236
30731,2.2673538,48.8615244
30732,2.2674754,48.8615956
30733,2.2674986,48.8616175
30734,2.2675134,48.8616315
30735,2.2676911,48.8617994
30736,2.2674337,48.8627136
30737,2.2676201,48.8625825
30738,2.267656,48.8625516
30739,2.2676807,48.8625303
30740,2.2676993,48.8625108
30741,2.2686662,48.8631344
30742,2.2687704,48.8632519
30743,2.2687834,48.8632666
30744,2.2680449,48.8369551
30745,2.2677313,48.8366422
30746,2.2675467,48.8365088
30747,2.268615,48.8372165
30748,2.2691223,48.8379351
30749,2.269247,48.8380789
30750,2.2696434,48.8384789
30751,2.2701902,48.8395132
30752,2.2701459,48.8394532
30753,2.2701151,48.8394007
30754,2.2700881,48.8393417
30755,2.2699489,48.8388086
30756,2.2699773,48.8388453
30757,2.2700844,48.8390179
30758,2.2702117,48.8392241
30759,2.2702546,48.8392806
30760,2.2703102,48.8393433
30761,2.2707608,48.8398433
30762,2.4130711,48.8647106
30763,2.4131771,48.8646238
30764,2.413291,48.8645567
30765,2.4134125,48.8645014
30766,2.4135571,48.8644531
30767,2.4136887,48.8644221
30768,2.4138636,48.864399
30769,2.4140253,48.864399
30770,2.4125765,48.8659433
30771,2.4124881,48.8658396
30772,2.4124255,48.865722
30773,2.4123887,48.8656376
30774,2.4123653,48.8655359
30775,2.4123607,48.8654092
30776,2.4123808,48.8652757
30777,2.4124281,48.8651699
30778,2.4124911,48.8650701
30779,2.2977747,48.8794117
30780,2.2977803,48.8794079
30781,2.2977887,48.8794024
30782,2.2970523,48.879997
30783,2.2971072,48.8800263
30784,2.2972996,48.8801288
30785,2.297855,48.8796721
30786,2.2972247,48.8811599
30787,2.2981284,48.8815532
30788,2.2981856,48.8815753
30789,2.2997051,48.8804314
30790,2.3008603,48.8804993
30791,2.3008782,48.8805087
30792,2.3011178,48.8806347
30793,2.3013703,48.8819818
30794,2.3013514,48.8819232
30795,2.301136,48.8817798
30796,2.2993467,48.8829176
30797,2.2994351,48.8829588
30798,2.3001093,48.8832728
30799,2.2697397,48.8511595
30800,2.2698178,48.8511949
30801,2.2706054,48.8515526
30802,2.271218,48.8505766
30803,2.2721109,48.850011
30804,2.2721368,48.8499946
30805,2.2718694,48.8508469
30806,2.2723295,48.8505148
30807,2.2696786,48.8537767
30808,2.2696869,48.8537832
30809,2.2698529,48.8539132
30810,2.2698643,48.8539481
30811,2.2698116,48.8539782
30812,2.2697411,48.8539726
30813,2.269557,48.853831
30814,2.2695475,48.8538237
30815,2.2703094,48.8542589
30816,2.2702829,48.8542388
30817,2.2701289,48.8541212
30818,2.2700675,48.8541078
30819,2.2700068,48.8541388
30820,2.2700207,48.8541824
30821,2.2702021,48.8543185
30822,2.2702339,48.8543445
30823,2.2715381,48.8524135
30824,2.2721279,48.852748
30825,2.273529,48.8515959
30826,2.2738542,48.851374
30827,2.2739184,48.8514055
30828,2.2742617,48.8515739
30829,2.2743358,48.8516103
30830,2.3686324,48.827034
30831,2.3684303,48.8269267
30832,2.3674524,48.8264072
30833,2.3673097,48.8263314
30834,2.3671368,48.8262342
30835,2.3670115,48.8261861
30836,2.36696,48.8261533
30837,2.3724818,48.8250401
30838,2.3725612,48.8249457
30839,2.3728471,48.8246056
30840,2.373042,48.8243739
30841,2.3734833,48.8238486
30842,2.2672179,48.8432235
30843,2.267328,48.843176
30844,2.2649831,48.8432635
30845,2.2650799,48.8432246
30846,2.2651077,48.8432135
30847,2.2651487,48.8432043
30848,2.2651771,48.8432018
30849,2.265211,48.8432029
30850,2.2652796,48.8432167
30851,2.2655681,48.8432882
30852,2.2657968,48.8433096
30853,2.2660407,48.8432967
30854,2.2662663,48.8432425
30855,2.2666914,48.8430718
30856,2.2669701,48.8429341
30857,2.2672154,48.8427712
30858,2.2674783,48.8426121
30859,2.2676952,48.8425161
30860,2.2679068,48.8423724
30861,2.2679391,48.8423478
30862,2.2680259,48.8422818
30863,2.2661527,48.8436814
30864,2.266842,48.8433835
30865,2.2667994,48.8432953
30866,2.2674489,48.8434654
30867,2.2671661,48.8432464
30868,2.2670912,48.8431697
30869,2.2670256,48.8431039
30870,2.267108,48.8430677
30871,2.2675978,48.8432591
30872,2.2675068,48.8431632
30873,2.2674654,48.8431196
30874,2.2661613,48.8423019
30875,2.2659992,48.8420808
30876,2.261551,48.8424944
30877,2.2616266,48.8425689
30878,2.2617385,48.8426792
30879,2.2618092,48.8427256
30880,2.2619961,48.8426731
30881,2.2805315,48.8258801
30882,2.2805914,48.8258315
30883,2.2799662,48.8295602
30884,2.2801889,48.829268
30885,2.2802904,48.8291285
30886,2.2804708,48.8288805
30887,2.2788927,48.8298073
30888,2.2788854,48.8298912
30889,2.2788724,48.830038
30890,2.2788694,48.8300721
30891,2.2788482,48.8303135
30892,2.2788121,48.8307236
30893,2.2787971,48.8308945
30894,2.2787933,48.8309373
30895,2.2787876,48.8310019
30896,2.2773926,48.8537137
30897,2.2773033,48.8537508
30898,2.2756651,48.8541677
30899,2.2755291,48.8542033
30900,2.2754013,48.8542359
30901,2.2735485,48.8547083
30902,2.273478,48.8547263
30903,2.2721522,48.8550648
30904,2.2720361,48.8550945
30905,2.2709995,48.8553571
30906,2.2708382,48.8553972
30907,2.2703375,48.8555258
30908,2.2702205,48.855554
30909,2.2701211,48.8555797
30910,2.2692645,48.8558008
30911,2.3748577,48.822074
30912,2.3747668,48.8220525
30913,2.3747078,48.8220386
30914,2.3741851,48.8219153
30915,2.3730376,48.8216447
30916,2.3727203,48.8215699
30917,2.3726986,48.821565
30918,2.2757664,48.8289293
30919,2.2758111,48.8288803
30920,2.2759893,48.828685
30921,2.2760759,48.8286117
30922,2.2764875,48.8282486
30923,2.276589,48.8281597
30924,2.2777203,48.8302167
30925,2.2777956,48.8301629
30926,2.2781911,48.82988
30927,2.2786809,48.8295297
30928,2.2788825,48.8293809
30929,2.2790109,48.829285
30930,2.279086,48.8292289
30931,2.2929668,48.8744338
30932,2.2930318,48.8745374
30933,2.2930714,48.8746005
30934,2.2930428,48.8746562
30935,2.2930239,48.8746932
30936,2.2914994,48.8752059
30937,2.2909395,48.8753825
30938,2.2908055,48.8753361
30939,2.2908412,48.8751094
30940,2.2909164,48.8752147
30941,2.2908626,48.8753128
30942,2.2904679,48.8754421
30943,2.28971,48.8756799
30944,2.2896577,48.8756755
30945,2.2895589,48.8756404
30946,2.2893771,48.8755778
30947,2.288895,48.8758504
30948,2.2888283,48.8759472
30949,2.2887922,48.8759586
30950,2.2875267,48.8763576
30951,2.287449,48.8763821
30952,2.2871708,48.8764712
30953,2.2871516,48.8764769
30954,2.2857866,48.8769078
30955,2.2855959,48.8769771
30956,2.2853787,48.8770526
30957,2.2849611,48.8771906
30958,2.2846996,48.8772418
30959,2.2846202,48.8772135
30960,2.2844826,48.8771644
30961,2.2844348,48.8771474
30962,2.2844144,48.8770336
30963,2.2844039,48.8769882
30964,2.2844424,48.8769407
30965,2.2845191,48.8769165
30966,2.2851324,48.8767219
30967,2.2855491,48.8765902
30968,2.286528,48.8762802
30969,2.2869038,48.8761662
30970,2.2873167,48.8760425
30971,2.2885663,48.8756394
30972,2.2885794,48.8756352
30973,2.2890981,48.8754679
30974,2.2891516,48.8754523
30975,2.2892382,48.8754768
30976,2.2892638,48.8754934
30977,2.2897498,48.8742465
30978,2.2894434,48.8755567
30979,2.2894569,48.8754303
30980,2.289465,48.8753509
30981,2.2902279,48.8751102
30982,2.2916668,48.8747253
30983,2.2917343,48.8748275
30984,2.3067546,48.8701787
30985,2.3068556,48.8702213
30986,2.3070115,48.8702866
30987,2.3087384,48.8709048
30988,2.3088316,48.8709386
30989,2.2969823,48.8780166
30990,2.2960944,48.8782166
30991,2.4199344,48.8234432
30992,2.4199646,48.8234361
30993,2.4200037,48.8234254
30994,2.4200665,48.8234109
30995,2.420757,48.8233462
30996,2.4210163,48.8233222
30997,2.4218052,48.8232491
30998,2.4218632,48.8232436
30999,2.4219355,48.823237
31000,2.422974,48.8231409
31001,2.4230773,48.8231313
31002,2.4233487,48.8201651
31003,2.4232035,48.820159
31004,2.4226459,48.8201355
31005,2.4220182,48.8201179
31006,2.421768,48.8201076
31007,2.4216544,48.8201034
31008,2.4215157,48.8200976
31009,2.420707,48.8200744
31010,2.4200472,48.8200568
31011,2.4200007,48.8200556
31012,2.4199614,48.8200835
31013,2.4199389,48.8201298
31014,2.4199217,48.8206521
31015,2.4198619,48.8206905
31016,2.4198144,48.8207209
31017,2.4197926,48.8213159
31018,2.4198769,48.8213211
31019,2.4199033,48.8213214
31020,2.421841,48.8214168
31021,2.4219533,48.8214223
31022,2.3368608,48.8820983
31023,2.3356601,48.882049
31024,2.3344733,48.8820002
31025,2.3336239,48.8802213
31026,2.3344326,48.8800982
31027,2.3344817,48.8800868
31028,2.3368192,48.8789318
31029,2.3368475,48.8790016
31030,2.3369316,48.878924
31031,2.3374776,48.8784672
31032,2.3374484,48.8784912
31033,2.3373116,48.8786029
31034,2.3370095,48.8793411
31035,2.3406872,48.8796302
31036,2.3402591,48.8797369
31037,2.3407368,48.8808512
31038,2.3407664,48.8809189
31039,2.3409323,48.8812578
31040,2.3409525,48.8812967
31041,2.341009,48.8813959
31042,2.3412414,48.8818592
31043,2.3412402,48.8818914
31044,2.3411487,48.8820965
31045,2.3411284,48.8821449
31046,2.3410609,48.8813168
31047,2.3422646,48.8815512
31048,2.3402436,48.8807224
31049,2.3403314,48.8807164
31050,2.3403941,48.880711
31051,2.3406975,48.8807701
31052,2.3407734,48.8807841
31053,2.341668,48.8809566
31054,2.3423774,48.881094
31055,2.3427241,48.8811624
31056,2.3434226,48.8812968
31057,2.3434517,48.8813025
31058,2.3442253,48.8814563
31059,2.3443028,48.8814678
31060,2.344398,48.8815197
31061,2.3465341,48.8834841
31062,2.3461965,48.883418
31063,2.3459835,48.8833586
31064,2.3456532,48.8832972
31065,2.3453787,48.8832433
31066,2.3444,48.8830593
31067,2.3443425,48.88305
31068,2.3443028,48.8830414
31069,2.3439268,48.8829696
31070,2.3438555,48.882956
31071,2.3437694,48.8829387
31072,2.3420175,48.8825868
31073,2.3419024,48.8825648
31074,2.3417397,48.8825325
31075,2.341145,48.8824115
31076,2.3409326,48.8823881
31077,2.3408751,48.8823766
31078,2.340501,48.8823026
31079,2.3403838,48.8822612
31080,2.339665,48.8819055
31081,2.33977,48.8818899
31082,2.3398711,48.8818964
31083,2.3399332,48.8819075
31084,2.3409783,48.8821141
31085,2.3418562,48.8822838
31086,2.3421359,48.8823353
31087,2.3438334,48.8826594
31088,2.3438881,48.8826725
31089,2.3439234,48.8826765
31090,2.3440031,48.8826917
31091,2.3440532,48.8827014
31092,2.3442391,48.8827376
31093,2.3444226,48.8827737
31094,2.3445279,48.882794
31095,2.3456443,48.8830139
31096,2.3466182,48.8832103
31097,2.300078,48.8771432
31098,2.3000137,48.8771051
31099,2.2999723,48.8770804
31100,2.2998544,48.8770047
31101,2.2997645,48.8770047
31102,2.2990398,48.8765719
31103,2.2990208,48.8765279
31104,2.2990461,48.876482
31105,2.2990983,48.8764625
31106,2.299169,48.8764598
31107,2.2998941,48.8769046
31108,2.299904,48.8769671
31109,2.3000229,48.877044
31110,2.3000635,48.8770701
31111,2.3001442,48.8771218
31112,2.3050535,48.8794131
31113,2.3050571,48.8793926
31114,2.309059,48.8809793
31115,2.3090566,48.881034
31116,2.3089827,48.8827052
31117,2.3136905,48.8820329
31118,2.3140237,48.8822261
31119,2.3141045,48.8822729
31120,2.3993839,48.8190456
31121,2.3999283,48.8195862
31122,2.4006274,48.8202803
31123,2.3996505,48.8217152
31124,2.3994764,48.8214907
31125,2.3992984,48.821247
31126,2.3991634,48.8210447
31127,2.3981983,48.8197643
31128,2.398129,48.8196772
31129,2.3781963,48.8373767
31130,2.3787629,48.8369299
31131,2.3777339,48.8374494
31132,2.3778109,48.8374893
31133,2.3778513,48.8375102
31134,2.3779806,48.8375791
31135,2.3778445,48.8376795
31136,2.37772,48.8377713
31137,2.3774053,48.8380034
31138,2.3772676,48.8380775
31139,2.3771628,48.8381312
31140,2.3769626,48.838298
31141,2.3767556,48.8384607
31142,2.2722267,48.8614783
31143,2.2715207,48.8618724
31144,2.2706991,48.8623301
31145,2.2705535,48.8624219
31146,2.2698895,48.8629952
31147,2.2698223,48.8630533
31148,2.3100205,48.8857333
31149,2.3107252,48.8861907
31150,2.3107298,48.8862002
31151,2.3107131,48.8862586
31152,2.3107013,48.8863157
31153,2.3092717,48.8851587
31154,2.3099891,48.8855795
31155,2.3103835,48.885451
31156,2.312118,48.8866101
31157,2.3121719,48.8866486
31158,2.3122271,48.8866106
31159,2.312599,48.8863753
31160,2.3126482,48.8863441
31161,2.3114089,48.8845164
31162,2.3109392,48.8848219
31163,2.3143379,48.8842732
31164,2.3143888,48.8842351
31165,2.3156135,48.8821065
31166,2.3156503,48.8820735
31167,2.3027159,48.8730214
31168,2.3021453,48.8733983
31169,2.3020239,48.873437
31170,2.3018954,48.8734389
31171,2.3017792,48.8734143
31172,2.3016275,48.8733501
31173,2.3013673,48.8733312
31174,2.3012707,48.8733655
31175,2.3006346,48.8736831
31176,2.3005648,48.8737179
31177,2.3005078,48.873747
31178,2.3002655,48.8738685
31179,2.2997319,48.874144
31180,2.299561,48.8742297
31181,2.3031716,48.873196
31182,2.3031805,48.8731896
31183,2.3035602,48.872925
31184,2.3035651,48.872923
31185,2.3035713,48.8729217
31186,2.3035767,48.8729216
31187,2.3035819,48.872923
31188,2.3043336,48.8734082
31189,2.3039347,48.8736822
31190,2.3039243,48.8736882
31191,2.2857451,48.8468653
31192,2.285917,48.8470615
31193,2.2861251,48.8473108
31194,2.2867654,48.8480705
31195,2.2855588,48.8466699
31196,2.2854798,48.8465875
31197,2.2854223,48.8465276
31198,2.2732491,48.8510776
31199,2.2729151,48.8513227
31200,2.2750783,48.8511954
31201,2.2750027,48.8512355
31202,2.274026,48.8517886
31203,2.347928,48.8862324
31204,2.3493155,48.8856128
31205,2.3493448,48.8855979
31206,2.3493982,48.8855758
31207,2.3469803,48.8835997
31208,2.3469798,48.8836168
31209,2.3470155,48.8838021
31210,2.3470201,48.8838246
31211,2.3471591,48.8845123
31212,2.3471918,48.8846706
31213,2.347261,48.8849792
31214,2.3474105,48.8856585
31215,2.3474288,48.8857529
31216,2.3475282,48.8862022
31217,2.3462275,48.8857818
31218,2.3451165,48.8858408
31219,2.3450544,48.8858337
31220,2.264026,48.8211214
31221,2.2638351,48.8211147
31222,2.2637106,48.8211243
31223,2.2635503,48.8211398
31224,2.2644392,48.8212296
31225,2.2643479,48.8212042
31226,2.2641863,48.8211563
31227,2.263281,48.8211516
31228,2.3419035,48.8883285
31229,2.341814,48.8883515
31230,2.3412715,48.8884882
31231,2.3398882,48.888519
31232,2.3397995,48.8885426
31233,2.2728613,48.8640768
31234,2.2729077,48.8641838
31235,2.2729638,48.8643336
31236,2.3796279,48.88818
31237,2.3798647,48.8879684
31238,2.37923,48.8885171
31239,2.3792734,48.8884804
31240,2.3793216,48.8884397
31241,2.3581338,48.8775846
31242,2.3580559,48.8774417
31243,2.3580004,48.8773421
31244,2.35782,48.8770071
31245,2.3577435,48.8768241
31246,2.3574974,48.8764113
31247,2.3574429,48.8763011
31248,2.3730762,48.834524
31249,2.373041,48.8345619
31250,2.3727439,48.8348834
31251,2.3727095,48.8349206
31252,2.3087632,48.8444136
31253,2.308779,48.8443675
31254,2.3087888,48.8443354
31255,2.3088635,48.8440897
31256,2.3086595,48.8438935
31257,2.3080974,48.8436362
31258,2.3078833,48.8435401
31259,2.3075418,48.8433755
31260,2.3074919,48.8433537
31261,2.3069056,48.8431064
31262,2.3067584,48.8430457
31263,2.3062318,48.8428348
31264,2.3060116,48.8427519
31265,2.3055129,48.8425677
31266,2.3052912,48.842495
31267,2.3051872,48.8424615
31268,2.3048895,48.8423645
31269,2.304553,48.8422548
31270,2.3043597,48.8421922
31271,2.3041117,48.8421122
31272,2.3033373,48.8418544
31273,2.3032567,48.8418276
31274,2.3031785,48.8417984
31275,2.3030466,48.8417491
31276,2.3029871,48.8417285
31277,2.3028939,48.8416965
31278,2.3027829,48.8416595
31279,2.3012816,48.841163
31280,2.3010645,48.8410911
31281,2.3008041,48.841005
31282,2.26584,48.8954277
31283,2.265308,48.8959713
31284,2.2953223,48.8830466
31285,2.2942196,48.8825384
31286,2.2941974,48.8825378
31287,2.2954446,48.8825906
31288,2.2945647,48.8822073
31289,2.2953062,48.8837348
31290,2.2951095,48.8838878
31291,2.2944526,48.8843808
31292,2.2949397,48.8840101
31293,2.2949725,48.8839876
31294,2.2933395,48.8855698
31295,2.2932043,48.8856759
31296,2.2931717,48.8856991
31297,2.2930121,48.8858128
31298,2.2929986,48.885827
31299,2.292993,48.8858408
31300,2.2929941,48.885857
31301,2.2930025,48.8858709
31302,2.293016,48.8858823
31303,2.2930413,48.8858932
31304,2.2930836,48.885903
31305,2.2945434,48.8862513
31306,2.2955502,48.8863783
31307,2.2932726,48.8853436
31308,2.2928665,48.8851161
31309,2.2932945,48.8847671
31310,2.2937863,48.8850364
31311,2.2947133,48.8862014
31312,2.2948039,48.8861038
31313,2.2936887,48.8853932
31314,2.2936688,48.8855006
31315,2.2936576,48.8855608
31316,2.2936504,48.8855996
31317,2.2936492,48.8856061
31318,2.2936363,48.8856754
31319,2.2957215,48.8878065
31320,2.295761,48.8878252
31321,2.2958233,48.8878547
31322,2.2958433,48.8878642
31323,2.2960769,48.8880107
31324,2.2961855,48.8880699
31325,2.2962252,48.8880885
31326,2.2970111,48.8884577
31327,2.2972242,48.888567
31328,2.2977154,48.8887967
31329,2.3002513,48.8899815
31330,2.3002953,48.8900019
31331,2.3017735,48.8906955
31332,2.3019276,48.8907697
31333,2.3023716,48.890975
31334,2.3025282,48.8910624
31335,2.2983034,48.8904763
31336,2.2982146,48.8904146
31337,2.2981978,48.8904018
31338,2.2981858,48.8903895
31339,2.2981754,48.890376
31340,2.298169,48.8903648
31341,2.2981626,48.8903518
31342,2.2981589,48.8903388
31343,2.2981569,48.890326
31344,2.2981565,48.890313
31345,2.2981394,48.8899115
31346,2.2981345,48.8898438
31347,2.2981308,48.8898198
31348,2.2981254,48.8897965
31349,2.298116,48.8897731
31350,2.2981026,48.8897467
31351,2.2980898,48.8897285
31352,2.2980697,48.8897043
31353,2.298055,48.8896885
31354,2.2980295,48.8896669
31355,2.2980019,48.8896469
31356,2.2975297,48.889168
31357,2.2989099,48.8900329
31358,2.2989715,48.8900715
31359,2.2991111,48.890169
31360,2.2991701,48.890214
31361,2.2992338,48.8902658
31362,2.2993441,48.8903591
31363,2.2993981,48.8903994
31364,2.2994562,48.8904393
31365,2.299555,48.8905019
31366,2.2996944,48.8905891
31367,2.2995607,48.8867464
31368,2.2997799,48.8864962
31369,2.2998032,48.8864687
31370,2.2998107,48.8864598
31371,2.3006677,48.8872907
31372,2.2999656,48.8878374
31373,2.2998654,48.8879105
31374,2.2998273,48.8879403
31375,2.2998132,48.8879524
31376,2.2946011,48.8380585
31377,2.2946011,48.8379714
31378,2.294593,48.8379495
31379,2.2945592,48.8379183
31380,2.2944934,48.8378575
31381,2.294398,48.8377731
31382,2.2942705,48.8376809
31383,2.2939795,48.8374736
31384,2.2938512,48.8373917
31385,2.2933997,48.8371335
31386,2.292807,48.8367938
31387,2.2815191,48.8494094
31388,2.2973247,48.8910559
31389,2.2973234,48.8910616
31390,2.2973211,48.89107
31391,2.2973174,48.891079
31392,2.2973137,48.8910854
31393,2.2973093,48.8910907
31394,2.2973036,48.8910967
31395,2.2972969,48.8911028
31396,2.2964696,48.8917635
31397,2.2964645,48.8917674
31398,2.2964179,48.891805
31399,2.301945,48.8907062
31400,2.3018657,48.8893603
31401,2.301906,48.8893053
31402,2.3019886,48.8892256
31403,2.3040811,48.8933538
31404,2.3051875,48.8940453
31405,2.303415,48.8920984
31406,2.3040542,48.8924657
31407,2.3041668,48.8925365
31408,2.3045949,48.8927805
31409,2.3039961,48.8900698
31410,2.303965,48.8900962
31411,2.3038881,48.8901461
31412,2.3068854,48.8885357
31413,2.3065488,48.8883361
31414,2.3065411,48.8883303
31415,2.3064714,48.8882901
31416,2.3086204,48.8840752
31417,2.3080592,48.8845266
31418,2.3077365,48.8847955
31419,2.3073578,48.8851094
31420,2.3072141,48.8852235
31421,2.2747422,48.857583
31422,2.2747329,48.8571999
31423,2.2747793,48.8562764
31424,2.2747988,48.8562365
31425,2.274909,48.8559704
31426,2.2750331,48.8556518
31427,2.2750872,48.8555309
31428,2.2751136,48.8554727
31429,2.275228,48.8551923
31430,2.2753734,48.8548111
31431,2.2755037,48.8543023
31432,2.2755566,48.8540891
